Fuel_Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,EV_Network,ID,Open_Date,EV_Connector_Types,Access_Code
ELEC,Pacific Northwest National Laboratory PNNL/3860 #2,860 Horn Rapids Rd,Richland,WA,99354,NULL,Non-Networked,184466,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/3860 #3,860 Horn Rapids Rd,Richland,WA,99354,NULL,Non-Networked,184467,NULL,J1772,private
ELEC,Gifford Pinchot National Forest,501 E 5th St,VANCOUVER,WA,98661,NULL,Non-Networked,184468,NULL,J1772,private
ELEC,District 13,915 2nd Ave,Seattle,WA,98134,NULL,Non-Networked,184573,NULL,J1772 J1772COMBO,private
ELEC,Pacific Northwest National Laboratory PNNL/PSL,908 Battelle Rd,Richland,WA,99354,NULL,Non-Networked,184654,NULL,NEMA515,private
ELEC,FDC Seatac,2425 S 200th St,Seatac,WA,98198,NULL,Non-Networked,184655,NULL,NEMA515,private
ELEC,NBK Bremerton / N68436-B427-1,1492 Decatur Ave,Bremerton,WA,98337,NULL,Non-Networked,184668,NULL,J1772 NEMA515,private
ELEC,NBK Bremerton / N68436-B433-1,433 Barclay St,Bremerton,WA,98337,NULL,Non-Networked,184669,NULL,J1772 NEMA515,private
ELEC,NAVMAG Indian Island / N61066-B151-1,1331 Griffith Point Rd,Marrowstone,WA,98358,NULL,Non-Networked,184670,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #1,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184671,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #10,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184672,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #4,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184673,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #5,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184674,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #6,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184675,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #7,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184676,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #8,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184677,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #9,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184678,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/ETB #1,3200 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184679,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/ETB #2,3200 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184680,NULL,J1772 NEMA515,private
ELEC,NBK Bangor / N68436-B1100-1,17216 Olympic View Rd NW,Silverdale,WA,98383,NULL,Non-Networked,184681,NULL,J1772 NEMA515,private
ELEC,NBK Bangor / N68436-B1101-1,17217 Olympic View Rd NW,Silverdale,WA,98383,NULL,Non-Networked,184682,NULL,J1772 NEMA515,private
ELEC,NBK Bangor / N68436-BT75-1,17221 Olympic View Rd NW,Silverdale,WA,98383,NULL,Non-Networked,184683,NULL,J1772 NEMA515,private
ELEC,NBK Bangor / N6436-B1202-1,17218 Olympic View Rd NW,Silverdale,WA,98383,NULL,Non-Networked,184684,NULL,J1772 NEMA515,private
ELEC,FHWA - Western Federal Lands,610 E 5th St,Vancouver,WA,98661,NULL,Non-Networked,184746,NULL,NEMA515,private
ELEC,NBK Bangor / N68436-BT51-1 2,17222 Olympic View Rd NW,Silverdale,WA,98383,NULL,Non-Networked,184754,NULL,J1772 NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/350,350 Ash St,Richland,WA,99354,NULL,Non-Networked,184783,NULL,NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/LSL2,900 Battelle Blvd,Richland,WA,99354,NULL,Non-Networked,184784,NULL,NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/3410,622 Horn Rapids Rd,Richland,WA,99354,NULL,Non-Networked,184792,NULL,NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/LSB,3350 George Washington Way,Richland,WA,99354,NULL,Non-Networked,184793,NULL,NEMA515,private
ELEC,NUWC Keyport,610 Dowell St,Keyport,WA,98370,NULL,Non-Networked,184802,NULL,NEMA515,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #2 - Fleet,3335 Innovation Blvd EMSL 2,Richland,WA,99354,NULL,Non-Networked,184813,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #2 - Workplace,3335 Innovation Blvd EMSL 2,Richland,WA,99354,NULL,Non-Networked,184814,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/MATH #1 - Station 1,906 Battelle Blvd,Richland,WA,99354,NULL,Non-Networked,184827,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/MATH #1 - Station 2,906 Battelle Blvd,Richland,WA,99354,NULL,Non-Networked,184828,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #11 - Fleet,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184829,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/EMSL #11 - Workplace,3335 Innovation Blvd,Richland,WA,99354,NULL,Non-Networked,184830,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/BSF-CSF #1 - Station 1,3300 Stevens Dr,Richland,WA,99354,NULL,Non-Networked,184849,NULL,J1772,private
ELEC,Pacific Northwest National Laboratory PNNL/BSF-CSF #1 - Station 2,3300 Stevens Dr,Richland,WA,99354,NULL,Non-Networked,184850,NULL,J1772 NEMA515,private
ELEC,WA Department of Licensing,8005 River Dr.,Olympia,WA,98501,888-998-2546,Blink Network,184861,2021-02-11,J1772,public
ELEC,Providence - Colby Campus,1800 14th St.,Everett,WA,98201,888-998-2546,Blink Network,184867,2021-02-11,J1772,public
ELEC,Centralia Community College,600 Centralia College Blvd.,Centralia,WA,98531,888-998-2546,Blink Network,184869,2021-02-11,J1772,public
ELEC,Providence - St Peter Hospital,413 Lilly Road NE,Olympia,WA,98506,888-998-2546,Blink Network,184874,2021-02-11,J1772,public
ELEC,128 SW 10th Ave  Ali Raad Building,128 SW 10th Ave,Olympia,WA,98501,888-998-2546,Blink Network,184876,2021-02-11,J1772,private
ELEC,Safeway #1600 (Bellevue  WA),300 BELLEVUE WAYNE,Bellevue,WA,98004,833-632-2778,Electrify America,184914,2021-02-12,CHADEMO J1772COMBO,public
ELEC,Hotel Vintage Park Kimpton,1100 5th Ave,Seattle,WA,98101,888-998-2546,Blink Network,184920,2021-02-12,J1772,private
ELEC,Hotel Monaco Seattle,1101 Fourth Ave,Seattle,WA,98101,888-998-2546,Blink Network,184925,2021-02-12,J1772,private
ELEC,YVC STATION 4,1017 S 18th Ave,Yakima,WA,98902,888-758-4389,ChargePoint Network,184946,2021-02-13,J1772,public
ELEC,7th & Pike Garage,1508 7th Avenue,Seattle,WA,98101,888-998-2546,Blink Network,184959,2021-02-13,J1772,public
ELEC,Columbia Center Building,1115 SE 164th Avenue,Vancouver,WA,98684,888-998-2546,Blink Network,184960,2021-02-13,J1772,public
ELEC,Walgreens - Seattle  WA #6389,8500 15th Ave NW  Ste A,Seattle,WA,98117,800-663-5633,SemaCharge Network,184964,2021-02-14,J1772,public
ELEC,YVC STATION 1,Nob Hill / 17th Av,Yakima,WA,98902,888-758-4389,ChargePoint Network,184975,2021-02-14,J1772,public
ELEC,YVC STATION 3,Nob Hill / 17th Av,Yakima,WA,98902,888-758-4389,ChargePoint Network,185110,2021-02-17,J1772,public
ELEC,YVC STATION 2,1803 W Nob Hill Blvd,Yakima,WA,98902,888-758-4389,ChargePoint Network,185111,2021-02-17,J1772,public
ELEC,Walmart 3794 - Federal Way  WA,34520 16TH AVE S,Federal Way,WA,98003,833-632-2778,Electrify America,185190,2021-02-19,CHADEMO J1772 J1772COMBO,public
ELEC,TRU TUKWILA TUKWILA 1,395 Corporate Dr S,Tukwila,WA,98188,888-758-4389,ChargePoint Network,185425,2021-02-27,J1772,public
ELEC,Viva Apartment Homes,1111 East Union Street,Seattle,WA,98122,800-663-5633,SemaCharge Network,185451,2021-03-02,J1772,public
ELEC,St. Michael Medical Center - East Parking,1800 NW Myhre Rd,Silverdale,WA,98383,888-998-2546,Blink Network,185533,2021-03-03,J1772,public
ELEC,EDMONDSNISSAN CHARGEPOINT MID,24325 WA-99,Edmonds,WA,98026,888-758-4389,ChargePoint Network,185538,2021-03-04,CHADEMO J1772COMBO,public
ELEC,Safeway - 200 South 3rd St,200 S 3rd St,Renton,WA,98057,888-264-2208,Volta,185623,NULL,J1772,public
ELEC,Southport Garage,1103 Lake Washington Blvd,Renton,WA,98056,888-264-2208,Volta,185624,2020-12-23,J1772,public
ELEC,Safeway - 12519 NE 85th St,12519 NE 85th St,Kirkland,WA,98033,888-264-2208,Volta,185625,NULL,J1772,public
ELEC,Safeway - 6850 NE Bothell Way,6850 NE Bothell Way,Kenmore,WA,98028,888-264-2208,Volta,185626,NULL,J1772,public
ELEC,Meadows on Lea Hill,12505 S.E. 312th St,Auburn,WA,98092,888-998-2546,Blink Network,185632,2021-03-05,J1772,public
ELEC,NWEJATC,306 ANDERSON RD.,MOUNT VERNON,WA,98273,800-663-5633,SemaCharge Network,185634,2021-03-06,J1772,public
ELEC,SAMISH NATION CANNERY SOUTH 1,715 Seafarers Way,Anacortes,WA,98221,888-758-4389,ChargePoint Network,185648,2021-03-06,J1772,public
ELEC,SAMISH NATION CANNERY SOUTH 2,715 Seafarers Way,Anacortes,WA,98221,888-758-4389,ChargePoint Network,185649,2021-03-06,J1772,public
ELEC,Waterfront Place,1011 Western Avenue,Seattle,WA,98104,800-663-5633,SemaCharge Network,185661,2021-03-07,J1772,public
ELEC,Valet Parking,6501 Railroad Avenue SE,Snoqualmie,WA,98065,888-998-2546,Blink Network,186023,2021-03-09,J1772,public
ELEC,LODGES CHARGER OFFICE,901 S 72nd Ave,Yakima,WA,98908,888-758-4389,ChargePoint Network,186036,2021-03-10,J1772,public
ELEC,Skagit Valley Casino,5984 Darrk Ln,Bow,WA,98232,855-900-7584,Greenlots,186087,2021-03-11,J1772,public
ELEC,Hampton Greens,4747 148th Ave NE,Bellevue,WA,98007,888-998-2546,Blink Network,186096,2021-03-11,J1772,public
ELEC,Lucky Dog Casino,19330 US Hwy 101,Shelton,WA,98584,888-998-2546,Blink Network,186262,2021-03-16,J1772,public
ELEC,Silver Fir Lodge,80 Tanner Way,Snoqualmie Pass,WA,98068,425-434-7669,Non-Networked,186347,NULL,J1772 TESLA,public
ELEC,Troy Block (Stations Not Installed),300 Boren Avenue North,Seattle,WA,98109,800-663-5633,SemaCharge Network,186532,2021-03-24,J1772,public
ELEC,LODGES CHARGER GARAGES,901 S 72nd Ave,Yakima,WA,98908,888-758-4389,ChargePoint Network,186538,2021-03-24,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 17,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186605,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 15,1287 124th Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186606,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 8,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186607,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 7,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186608,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 11,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186609,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 3,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186610,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 9,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186611,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 6,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186612,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 13,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186613,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 21,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186614,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 2,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186615,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 16,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186616,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 4,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186617,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 10,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186618,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 19,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186619,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 22,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186620,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 12,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186621,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 23,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186622,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 20,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186623,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 18,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186624,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 14,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186625,2021-03-27,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 1,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,186626,2021-03-27,J1772,public
ELEC,SANDBERG VOLVO STATION 2,17025 Hwy 99,Lynnwood,WA,98037,888-758-4389,ChargePoint Network,186833,2021-04-02,J1772,public
ELEC,QFC 828 (Kirkland  WA),11224 NE 124th St,Kirkland,WA,98034,833-632-2778,Electrify America,186859,2021-04-02,CHADEMO J1772 J1772COMBO,public
ELEC,Venn@Main - Tesla Supercharger,10333 NE 1st St,Bellevue,WA,98004,877-798-3752,Tesla,186869,NULL,TESLA,public
ELEC,Northgate Mall - Tesla Supercharger,401 NE Northgate Way,Seattle,WA,98125,877-798-3752,Tesla,186871,NULL,TESLA,public
ELEC,Fairfield Inn & Suites by Marriott Yakima - Tesla Supercharger,137 N Fair Ave,Yakima,WA,98901,877-798-3752,Tesla,186877,NULL,TESLA,public
ELEC,Tower 333,333 108th Avenue Northeast,Bellevue,WA,98004,800-663-5633,SemaCharge Network,186943,2021-04-03,J1772,public
ELEC,Evergreen State College - Parking Lot C,2700 Evergreen Parkway,Olympia,WA,98505,888-998-2546,Blink Network,187083,2021-04-05,J1772,public
ELEC,KOZ WEAVER WEAVER RD LEFT,1900 Weaver Rd,Snohomish,WA,98290,888-758-4389,ChargePoint Network,187087,2021-04-06,J1772,public
ELEC,PCC NATURAL PCC EDMONDS,9803 Edmonds Way,Edmonds,WA,98020,888-758-4389,ChargePoint Network,187110,2021-04-07,J1772,public
ELEC,BLOCK 16 FB BELLEVUE 5,1288 123rd Ave NE,Bellevue,WA,98005,888-758-4389,ChargePoint Network,187144,2021-04-08,J1772,public
ELEC,Celebration Center - Tesla Supercharger,32015 Pacific Hwy S,Federal Way,WA,98003,877-798-3752,Tesla,187166,2021-03-22,TESLA,public
ELEC,VALLEY MED CTR NE GARAGE #1,3921 Talbot Rd S,Renton,WA,98055,888-758-4389,ChargePoint Network,187310,2021-04-10,J1772,public
ELEC,N 5th St/N Sheridan Ave,N 5th St,Tacoma,WA,98403,855-885-9571,OpConnect,187357,2021-04-10,J1772,public
ELEC,First Hill Medical Pavillion,1124 Columbia Street,Seattle,WA,98104,800-663-5633,SemaCharge Network,187623,2021-04-15,J1772,public
ELEC,JBIO1-7 JUSTBIO 1,228157 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,187681,2021-04-16,J1772,public
ELEC,JBIO1-7 JUSTBIO 7,22857 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,187682,2021-04-16,J1772,public
ELEC,JBIO1-7 JUSTBIO 4,22857 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,187683,2021-04-16,J1772,public
ELEC,JBIO1-7 JUSTBIO 3,22857 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,187684,2021-04-16,J1772,public
ELEC,JBIO1-7 JUSTBIO 6,22857 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,187685,2021-04-16,J1772,public
ELEC,JBIO1-7 JUSTBIO 5,22857 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,187686,2021-04-16,J1772,public
ELEC,Safeway - 4301 212th Street SW,4301 212th St SW,Mountlake Terrace,WA,98043,888-264-2208,Volta,187721,2021-04-12,J1772,public
ELEC,The Marketplace at Factoria,3901 Factoria Square Mall SE,Bellevue,WA,98006,888-264-2208,Volta,187722,2021-04-12,J1772,public
ELEC,Safeway - 4010 A Street SE,4010 A St SE,Auburn,WA,98002,888-264-2208,Volta,187723,2021-04-12,J1772,public
ELEC,Union Park Apartments,11803 NE 124th Ave,Vancouver,WA,98682,888-998-2546,Blink Network,187726,2021-04-16,J1772,public
ELEC,Plaza East,11100 Northeast 8th Street,Bellevue,WA,98004,800-663-5633,SemaCharge Network,187759,2021-04-18,J1772,public
ELEC,WOODIN CREEK WOODIN CREEK 4,13550 Village Square Dr.,Woodinville,WA,98072,888-758-4389,ChargePoint Network,187785,2021-04-20,J1772,public
ELEC,WOODIN CREEK WOODIN CREEK 3,13550 Village Square Dr.,Woodinville,WA,98072,888-758-4389,ChargePoint Network,187786,2021-04-20,J1772,public
ELEC,Madison Pike WA3-141 ( Seattle  WA),1300 E MADISON ST,Seattle,WA,98122,833-632-2778,Electrify America,187906,2021-04-23,CHADEMO J1772COMBO,public
ELEC,St. Michael Medical Center - North Garage,1950 Myhre Rd,Silverdale,WA,98383,888-998-2546,Blink Network,187971,2021-04-26,J1772,public
ELEC,UP EV STATION STATION 1,4540 8th Ave NE,Seattle,WA,98105,888-758-4389,ChargePoint Network,188009,2021-04-27,J1772,public
ELEC,DAY 1 SEA94 05,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188045,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 10,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188046,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 09,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188047,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 04,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188048,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 01,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188049,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 02,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188050,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 11,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188051,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 06,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188052,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 13,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188053,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 08,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188054,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 12,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188055,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 07,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188056,2021-04-28,J1772,public
ELEC,DAY 1 SEA94 03,333 108th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,188057,2021-04-28,J1772,public
ELEC,BoA Georgetown WA3-129 (Seattle  WA),1112 S BAILEY ST,Seattle,WA,98108,833-632-2778,Electrify America,188130,2021-04-29,CHADEMO J1772COMBO,public
ELEC,Alley 24 East,221 Yale Avenue North,Seattle,WA,98109,800-663-5633,SemaCharge Network,188151,2021-04-30,J1772,public
ELEC,Kingston Crossing,8196 WA-104,Kingston,WA,98346,888-264-2208,Volta,189004,2021-04-19,J1772,public
ELEC,Jake's Hiway 2 Sports,600 Orchard Ave,Gold Bar,WA,98251,888-998-2546,Blink Network,189040,2021-04-30,J1772,public
ELEC,CITY OF SEATAC CITY HALL 2,4800 S 188th St,SeaTac,WA,98188,888-758-4389,ChargePoint Network,189107,2021-05-03,J1772,public
ELEC,JBIO1-7 JUSTBIO 2,22857 NE Marketplace Dr,Redmond,WA,98053,888-758-4389,ChargePoint Network,189245,2021-05-05,J1772,public
ELEC,Porch Swing Properties,610 Front St,Lynden,WA,98264,NULL,AMPUP,189263,2021-04-06,J1772,public
ELEC,The Outlet Collection ( Auburn  WA),1101 Outlet Collection Way,Auburn,WA,98001,833-632-2778,Electrify America,189391,2021-05-08,CHADEMO J1772COMBO,public
ELEC,Langley Park,305 2nd Street,Langley,WA,98260,888-998-2546,Blink Network,189660,2021-05-13,J1772,public
ELEC,Walgreens - Bothell  WA #6614,20812 Bothell-Everett Hwy,Bothell,WA,98201,800-663-5633,SemaCharge Network,189661,2021-05-14,J1772,public
ELEC,PSE Tukwila Charging Station,6980 Salashan Parkway,Ferndale,WA,98248,855-900-7584,Greenlots,189741,2021-05-15,J1772,public
ELEC,Russell Hall Apartments,1414 NE 42nd Street,Seattle,WA,98105,888-998-2546,Blink Network,189905,2021-05-20,J1772,public
ELEC,DAY 1 SEA99 1,18340 76th street,Redmond,WA,98052,888-758-4389,ChargePoint Network,190025,2021-05-23,J1772,public
ELEC,DAY 1 SEA99 2,18340NE 76th St,Redmond,WA,98052,888-758-4389,ChargePoint Network,190026,2021-05-23,J1772,public
ELEC,DAY 1 SEA99 3,18340 NE 76th St,Redmond,WA,98052,888-758-4389,ChargePoint Network,190027,2021-05-23,J1772,public
ELEC,DAY 1 SEA99 4,18340 NE 76th St,Redmond,WA,98052,888-758-4389,ChargePoint Network,190028,2021-05-23,J1772,public
ELEC,DAY 1 SEA99 5,18459 NE 76th St,Redmond,WA,98052,888-758-4389,ChargePoint Network,190029,2021-05-23,J1772,public
ELEC,LINC SQUARE EXP LSS P2 98-99,424 104th Ave NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,190042,2021-05-25,J1772,public
ELEC,First St Station,1513 1st Street,Snohomish,WA,98290,800-663-5633,SemaCharge Network,190074,2021-05-26,J1772,public
ELEC,Walgreens - Lacey  WA #6917,8333 Martin Way East,Lacey,WA,98516,800-663-5633,SemaCharge Network,190075,2021-05-26,J1772,public
ELEC,SAINT MARK'S SAINT MARKS,1245 10th Ave E,Seattle,WA,98102,888-758-4389,ChargePoint Network,190176,2021-05-27,J1772,public
ELEC,Weinhard Hotel,235 E Main St,Dayton,WA,99328,866-816-7584,EV Connect,190277,2021-03-16,J1772,public
ELEC,Ridgewood Corporate Square Building G,11900 NE 1st Street  Building G,Bellevue,WA,98005,888-998-2546,Blink Network,190533,2021-06-01,J1772,public
ELEC,Ridgewood Corporate Square Building D,220 120th Ave NE,Bellevue,WA,98005,888-998-2546,Blink Network,190534,2021-06-01,J1772,public
ELEC,ONE88 SPACE 124,188 Bellevue Way NE,Bellevue,WA,98004,888-758-4389,ChargePoint Network,190733,2021-06-04,J1772,public
